Experiment,Timepoint,Treatment,Tissue,Mouse,live.cd4tconv,cd4.treg,treg.cd103,treg.ly6c,cd4tconv.cd103,cd4tconv.ly6c,cd4tconv.cd44,cd4tconv.tbethi,cd4tconv.tbetmid,cd4tconv.th2,cd4tconv.mpec,cd4tconv.slec,live.cd8,CD8.CD44hi,CD8.CD103,CD8.GrzmB,CD8.Tbethi.Ly6Chi,CD8.Tbethi.Ly6Clo,CD8.VacTet,CD8.Ly6C,CD8.VacTet.MFI,ILC1,ILC2,NK,Neutro,Macro,Mo0,mo0.CD11c,mo0.CD11cneg,DC,B.naive.FO,B.memory,B.plasma,B.GC,B.immature,NK.GrzmB,Target
260404.JM1L,Pre,PBS,SPL,R1-2,23.81689737,10.6268739,8.950577247,0.1297185108,0.509783053,1.140649221,10.04681366,3.55614169,3.516037729,66.6674379,2.756376144,0.7002768716,9.377020514,7.169441724,9.422135162,1.018609207,8.591576885,2.595494613,0.04113614104,46.53085211,3500,0.09184153295,0.2887497796,4.745819373,1.117895139,0.6373802386,2.152765532,0.5813569035,0.9136395697,0.7125066126,61.93343899,2.517138838,0.1980092238,0.02742214071,3.103331612,32.6,0
260404.JM1L,Pre,PBS,SPL,R1-3,20.10572193,13.7120722,16.13937451,0.1633295021,1.010324342,1.952396516,8.811258724,3.762520908,5.008363294,62.89196932,3.690423548,0.9795628016,9.363832275,4.693692206,9.02823646,0.1300363276,6.850643989,2.059940555,0.03302509908,64.30399604,2987,0.06494071261,0.313686835,4.49231245,2.281235806,0.4373834305,2.481276394,0.4408623972,1.290503387,0.571903478,68.2817702,2.390852391,0.1508366893,0.2366136982,4.939810709,34.6,0
260404.JM1L,Pre,PBS,SPL,R1-4,16.87424684,14.02330654,14.64679196,0.1872254627,0.8386384458,1.572740727,7.551269703,2.889426578,5.978528976,71.04465691,4.51854636,0.8973666283,6.719731084,6.654082114,11.66823974,0.6724870222,10.76274186,4.837187353,0.0530910807,53.56595092,3492,0.1068291368,0.3654785311,4.415670388,2.750998922,0.9834622947,1.766743832,0.516109596,0.6308666836,0.7313534598,48.61360003,3.067799947,0.23493214,0.05673077244,6.248727729,33.5,0
260404.JM1L,Pre,DPP15.TS,SPL,R2-1,18.11078103,12.82729986,15.43597006,0.1685885764,1.003234961,1.679004505,7.904816719,1.92212277,3.579296247,68.36088674,2.394466827,0.6192073352,8.128231533,5.980808349,9.186786946,0.08622976917,7.855753073,1.572035023,0.9750596975,58.97895109,16926,0.08788151631,0.3400241899,4.46632197,2.376035843,0.1967898985,1.809388765,0.4897282862,0.7008955288,0.6983794936,60.32948458,3.644402739,0.1892268112,0.1699623411,5.585453461,24.4,1
260404.JM1L,Pre,DPP15.TS,SPL,R2-2,15.61675812,11.70349237,21.42230796,0.2192213259,1.170440281,1.868985076,5.799897717,0.6427541959,3.629875866,80.76967781,1.971267841,0.4335394486,9.103664591,6.155042469,8.784942377,0.06779120309,12.58324361,2.875144555,0.6141085457,52.85121825,9718,0.1426701832,0.3695629682,6.494397563,3.042178461,0.1172581913,2.090680878,0.4447098586,0.9404252152,0.7282350827,58.81565344,3.566589393,0.3040655523,0.3923633632,4.552956211,24,1
260404.JM1L,Pre,DPP15.TS,SPL,R2-3,23.02399792,11.12249093,12.09596592,0.1879228264,0.8677996927,1.315418143,5.169953905,2.244363614,2.78213289,74.41284375,2.018594588,0.51503559,9.722623311,3.824162768,8.327764164,1.145392441,9.892700676,2.188683448,0.9281948467,46.31692285,11088,0.09908888761,0.5815380617,5.44068384,1.669349948,0.1483625967,2.08068615,0.4227070579,0.9336736167,0.5849673674,58.76844495,3.659176138,0.2521587954,0.1673874625,7.34062271,32.4,1
260404.JM1L,Pre,DPP15.IN,SPL,R3-1,19.63857051,11.55625674,13.30904718,0.1626936408,0.8193653038,0.8914583593,7.578089257,1.066607513,3.191041976,76.36318263,2.375835887,0.4616728362,9.322800716,4.700018496,7.795722477,0.4575411544,6.530183114,1.792198437,0.09540219814,52.56563769,3248,0.0883062712,0.456143185,4.44862127,1.629808857,0.1423972657,2.104375653,0.4857298699,0.8688139097,0.6484566369,59.82022654,3.557119741,0.1491909385,0.2802588997,4.625242718,40.3,0
260404.JM1L,Pre,DPP15.IN,SPL,R3-2,18.6661959,13.53016116,15.34182722,0.1429459291,0.9671537283,1.091147796,6.849821303,2.851377307,3.748024604,75.0251635,2.834844764,0.61267657,7.46883824,4.653169356,8.567470348,0.1008652537,6.454160996,3.358934474,0.06805366518,46.55599844,3285,0.07724068324,0.5051958201,3.281503715,1.928021849,0.1247105743,1.72171389,0.4670746838,0.6902648602,0.7233939429,58.15045872,2.558256881,0.1811926606,0.2062691131,5.716666667,34.8,0
260404.JM1L,Pre,DPP15.IN,SPL,R3-3,17.02402102,14.53667848,15.72581912,0.1759180724,0.9457654288,1.834891798,6.608068394,2.857066524,4.869356131,74.19022175,3.563986107,0.9740849586,7.342024089,5.800800367,8.905628585,0.1969942884,9.675021372,3.291910845,0.1015945387,61.58611376,3190,0.08050365268,0.3961507429,5.896596924,2.506619947,0.1879328208,2.241640128,0.4102502527,0.933660442,0.5638894271,61.98009554,3.879936306,0.1813694268,0.2891719745,5.672611465,51.9,0
260404.JM1L,Pre,PBS,Lung,R1-2,12.35953088,7.143561266,11.6375345,0.1379944802,1.488200694,0.3685068386,2.72836794,0.09567004465,2.260647722,74.77145489,0.7476436822,0.003543334987,3.315640574,2.351076476,6.775855237,1.030246995,0.1056663585,1.888786158,0.03962488443,1.492537313,3532,0.1051054996,4.486253077,0.8736894658,2.84879698,0.006569093728,2.587784989,0.3722486446,0.4795438421,1.538481751,33.15520205,28.18409661,0,0.1056359908,0.9838646202,11.5,0
260404.JM1L,Pre,PBS,Lung,R1-3,10.53468188,17.99788945,25.07076425,0.2426202992,2.372368362,1.388703432,4.152757377,0.04450972537,2.861975342,82.95722615,0.4851560066,0,3.467484421,2.745098039,12.02163624,0.2569303584,0.02704530088,0.121703854,0.08113590264,10.41244084,2855,0.09424805525,4.90793231,0.6165979734,1.186306367,0.004220062176,1.221004656,0.2738351456,0.08393234771,1.34666873,59.20055747,14.3609056,0,0.93703204,0.4151407772,3.65,0
260404.JM1L,Pre,DPP15.TS,Lung,R2-3,9.563101033,15.90630365,21.01002313,0.3855050116,2.89188301,1.179391682,7.726293497,2.512140797,8.887428342,71.31120605,6.641837368,0.2044765765,2.971555475,3.74853114,12.73795535,1.16333725,1.034077556,9.353701528,0.9048178613,4.888366627,12408,0.1113896823,5.548533078,0.5503139164,0.9501295472,0.00838041497,1.883847449,0.4668589506,0.1002157957,1.848929053,41.65103604,27.26018933,0.003310016109,0.2791446918,0.2438378533,8.06,1
260404.JM1L,Pre,DPP15.TS,Lung,R2-4,9.201766461,13.19354061,23.38326635,0.2922908294,4.815927038,2.029807585,11.32799466,0.8564119675,8.380602825,72.27227227,3.54243132,0.1223445668,2.51971405,7.148659626,8.448415922,2.437043054,0.7514216084,6.458164094,0.3249390739,11.63688058,8738,0.1100200083,5.897072444,0.5393539011,2.719796949,0.01074614034,1.829914184,0.4405917541,0.1248599164,1.983430475,37.24688928,31.34569837,0,0.09006905294,0.3035660673,7.12,1
260404.JM1L,Pre,DPP15.TS,Lung,R2-5,7.749687822,12.79274845,22.3148445,0.3206155819,5.790341578,1.224970554,8.946996466,0.4193168433,8.103651355,71.68433451,3.467608952,0.03297997644,2.069869506,6.032810019,15.57593932,0.4233550891,0.2293173399,1.887458105,0.4762744752,4.674545775,8649,0.1369202795,5.635273585,0.5385530995,1.134065035,0.007667535654,2.163340417,0.5118992851,0.1120920688,2.329470356,35.40821239,30.82742967,0.001375610427,0.1100488342,0.2077171745,5.02,1
260404.JM1L,Pre,DPP15.IN,Lung,R3-1,11.61826098,15.71845605,19.20484248,0.2751410098,1.475312926,1.93795461,6.487264503,1.722055157,5.130182229,78.70820161,2.966047241,0.3855347367,4.053117852,2.888086643,8.627422088,0.427318942,1.510351433,2.261843366,0.1326162234,21.60170928,3255,0.158863825,4.608544007,0.9716971554,2.761005501,0.005375091824,2.140481011,0.4918209019,0.1914129922,1.526227462,30.5697463,37.09288374,0.004947861905,0.08535061786,0.1577130982,10.4,0
260404.JM1L,Pre,DPP15.IN,Lung,R3-2,11.88669301,13.54995247,22.83551781,0.4061288536,2.472033849,1.790992871,9.137541297,0.950559323,5.709152032,80.96852721,2.753144381,0.08983944821,3.437240562,4.950891962,9.340549208,0.1603527761,0.731609541,1.573461616,0.1603527761,13.51974344,2967,0.1705185486,7.040176926,0.758204698,2.717962321,0.01274583091,2.387604163,0.6011209442,0.131936574,2.122353087,54.05354591,14.94698052,0,0.2118272292,0.09651299792,4.95,0
260404.JM1L,Pre,DPP15.IN,Lung,R3-3,10.75296246,14.38150602,26.65914646,0.3948110547,1.986398861,1.17665665,7.066266013,0.3068163846,7.376245453,75.27123201,2.470346355,0.01581527756,2.944777764,4.839454839,13.17856318,0.3465003465,0.2656502657,1.282051282,0.0693000693,8.11965812,2698,0.08809164252,5.210331551,0.7690162306,3.449519067,0.007482687781,1.934614914,0.4493013891,0.174142552,1.726120022,48.69829723,19.4005131,0.002164994209,0.1645395599,0.32150164,14.3,0
260204.JM1L1,4dpc,PBS,SPL,A1,8.930889483,23.97602869,16.5321787,0.5510726235,0.5404062364,3.304553078,0.8012920057,0,7.192993354,63.85489782,4.571712529,0.03105782968,6.348537129,0.2708843062,4.264243272,1.668996854,4.41279273,0.5330304089,0.008738203425,65.99965047,21134,0.08376696142,0.2657243346,2.165736539,12.77307475,0.3522650364,2.482497698,0.3062209451,1.624857152,0.4693168832,26.29178015,3.53296698,0.0731423292,0.07217993013,24.04554072,81.32684426,0
260204.JM1L1,4dpc,PBS,SPL,A2,11.47198849,24.19709251,14.69809959,1.659850854,0.6480769231,5.153846154,3.851923077,0.5365384615,11.84423077,77.175,7.686538462,2.219230769,7.173522651,1.669947103,4.514700455,4.539303727,13.94697995,1.752983147,0.05843277156,75.4766884,25312,0.1301629464,0.1923764224,2.657530257,6.809507631,0.5330062346,3.191418953,0.2678268083,2.403381589,0.5698489669,54.34060852,3.513167931,0.2332531257,0.08917418076,5.065977839,78.98887598,0
260204.JM1L1,4dpc,PBS,SPL,A3,10.79274626,19.95685781,20.78904702,2.846333994,0.8904879694,7.650101192,4.870699348,0.04272543288,13.42253204,73.10771306,7.378007646,0.8162806386,8.475473017,2.302273638,3.261554321,2.86638795,12.63673329,0.8390126568,0.07445163507,83.26842678,22647,0.2089623237,0.2625984137,4.44864041,13.62016911,0.5062664427,3.200933899,0.2227960664,2.416536419,0.5050529565,65.87789114,4.269391204,0.08837911728,0.1524782573,2.908255678,78.79978178,0
260204.JM1L1,4dpc,PBS,SPL,A4,15.47336839,21.94398796,17.00445143,1.911495156,0.7343074949,5.880358012,4.938144178,0.2432946519,13.40479807,71.0685796,7.750040549,1.75467052,10.35284455,2.183973907,4.132140339,4.169605078,14.65091678,2.16854725,0.05289139633,74.38293371,23499,0.1670108032,0.2377394221,3.959890028,9.029306745,0.6443149021,3.454066325,0.2306665602,2.591405332,0.4731972758,60.15713813,4.824466733,0.2710105095,0.186109872,2.795485397,81.46462319,0
260204.JM1L1,4dpc,DPP15.TS,SPL,C3,13.69382524,21.01738519,17.83077797,2.132626664,0.9788257455,4.24157823,8.434383357,3.636119006,8.7387948,82.37104559,5.750180797,2.497519299,7.993265823,3.172270723,8.300919123,1.279280837,18.8492235,2.639237042,0.7203157864,71.33719423,61780,0.1160747392,0.1955306619,3.629178057,3.594632004,0.4569291322,2.866861813,0.3972796135,1.912239206,0.6704237419,68.10735001,3.304959965,0.3139070944,0.231545332,2.551660638,73.21360579,1
260204.JM1L1,4dpc,DPP15.TS,SPL,C4,16.9634929,17.91728161,17.6741471,1.284213257,0.6922574971,3.100973132,3.196016682,2.244162624,8.282974438,82.67086561,5.959372429,2.071098249,10.79330932,1.79698125,4.521436693,1.92406305,25.19340958,1.932981072,1.038949457,75.12318017,54712,0.136441406,0.1917880081,5.106084998,4.240271631,0.2175362099,4.985044386,0.3465178565,3.345100502,0.6593464769,65.66369162,5.357546123,0.1713354345,0.2194468173,3.365833063,65.48847731,1
260204.JM1L1,4dpc,DPP15.TS,SPL,C5,16.38944876,17.28315194,14.17981651,2.671559633,0.5995111678,3.566322844,4.148924723,3.000630255,5.455551627,87.27191674,4.107420104,2.026040306,8.200393026,1.597591324,4.823496882,1.465482811,14.22163507,1.228916403,0.2273495345,76.35257612,54977,0.09901239544,0.1446135241,3.42613121,2.907638819,0.197772851,2.532500252,0.2801572105,1.529023481,0.4927945178,72.55113493,2.66615046,0.1979276324,0.1057064059,3.908526983,76.97624825,1
260204.JM1L1,4dpc,DPP15.IN,SPL,E1,12.61924012,21.06765966,16.01229565,1.956126869,0.655621346,4.107439715,1.611969292,0,4.320376562,63.04051404,3.020341073,0.005603601248,6.111740982,0.9333179066,6.86875699,0.3085348452,1.299703035,0.09641713911,0.0539935979,68.24790775,32263,0.05067778592,0.2767242822,2.034654177,14.46273297,0.3964652834,2.660465906,0.3318805701,1.780322405,0.4827353747,43.01447093,3.272811633,0.1785886246,0.06390671371,7.269607543,71.64040778,0
260204.JM1L1,4dpc,DPP15.IN,SPL,E2,10.16413256,22.40009325,13.40849957,3.313096271,0.5845165822,7.460739551,3.449400431,0.02508654859,9.583061562,75.52556319,4.826651949,0.2032010436,7.19715031,2.047757387,3.227520726,0.8113087225,6.093672501,0.3932544463,0.09211365408,80.25579253,25201,0.1369258739,0.2004166422,3.944842076,12.27105713,0.3539164115,4.171266985,0.2761465948,3.266332299,0.5581577988,64.14515091,3.60378972,0.1109819258,0.05813338971,3.105572157,75.25693232,0
260204.JM1L1,4dpc,DPP15.IN,SPL,E3,13.69715974,25.81389731,19.06321481,1.034518611,0.8380800348,3.161847404,3.040307659,0.2448935167,8.476943729,79.89877735,6.40532598,1.177302906,9.694058833,1.709598872,4.059976932,2.293989491,12.66435986,2.632320902,0.05382545175,75.60938101,25988,0.1443610965,0.2725716401,2.218837508,4.896847661,0.5530943217,2.414134964,0.3331983313,1.588469002,0.5757050959,48.19264943,2.74417012,0.2857870338,0.1391620426,6.420769825,76.25979843,0
260204.JM1L1,4dpc,DPP15.TS.1mo,SPL,I1,16.10696892,12.85446693,16.64642785,0.779194495,0.4214994619,1.627705369,1.65460959,0.8235680976,5.600561999,88.83325362,4.817350233,0.760791582,7.827422582,0.8550425983,4.490511488,0.8796481407,11.15861348,1.470181158,0.2706609664,59.8868145,92552,0.08594684777,0.243395695,4.172153703,3.826440332,0.2730076341,2.359084486,0.473068784,1.165699263,0.8007260944,53.6488095,2.735226627,0.1828392855,0.1092127276,13.30800034,57.17830352,1
260204.JM1L1,4dpc,DPP15.TS.1mo,SPL,I2,15.62296415,24.04116383,15.27419632,1.517105037,0.5082990379,4.111362459,7.155705759,4.912648878,8.895914529,80.9122128,6.453898776,2.835845303,7.028226167,2.411244396,6.661214104,0.9420816673,15.03089786,2.093178238,0.4543802254,76.39949109,74721,0.09346271923,0.1945898072,3.030832052,2.850293588,0.486261619,3.06340562,0.4560299421,1.780475446,0.6631807982,79.19218351,3.045529009,0.2404172118,0.08575857861,2.73987664,64.86372577,1
260204.JM1L1,4dpc,DPP15.TS.1mo,SPL,I3,17.71269112,22.50619991,15.98670431,0.5964848374,0.5110281463,1.922313131,1.163714354,0.2740487727,6.926682024,83.25125109,5.826515212,0.6897556067,8.557358597,0.5261427162,4.252986956,0.9837772663,10.59684314,2.162117724,0.1945631919,63.47692645,51150,0.1069318075,0.4828346309,5.048306913,3.961635869,0.1195947847,4.614013695,0.3885658006,2.895131789,0.653315824,53.89912114,5.476404419,0.1744261476,0.08649230459,10.20657245,51.92772204,1
260204.JM1L1,4dpc,DPP15.TS.1mo,SPL,I4,14.10944705,25.58884514,18.31383439,1.415760004,0.9135860607,3.779923083,7.80943411,3.666902127,9.149988227,82.13954949,7.614786908,2.018679852,5.443117035,4.170735677,5.818684896,1.155598958,17.47233073,2.307128906,0.2522786458,77.73030599,38921,0.1071968036,0.1572515094,3.553884112,1.897649201,0.2834956789,2.878367065,0.4294516573,1.503855984,0.6626711494,76.86468941,2.544274224,0.216511209,0.06563107489,4.968700398,65.46802942,1
260204.JM1L1,4dpc,DPP15.TS.1mo,SPL,I5,13.23056771,17.20140468,16.41340912,2.134323164,0.7944365296,3.093231594,3.49407191,0.5288194528,6.548668293,88.65815082,5.478955883,0.7847777268,7.785374269,2.215930075,5.695761008,2.047683532,12.40510485,1.395215232,0.2831466207,76.36751611,30634,0.200313089,0.188811859,7.041308584,5.170761318,0.8667454714,2.308871921,0.3642056164,1.323919364,0.6986997221,77.91496511,3.153979994,0.1835586461,0.1548589229,5.237699478,64.05172414,1
260204.JM1L1,4dpc,DPP15.IN.1mo,SPL,K1,12.96973238,30.09535604,13.64908238,1.720023043,0.8123736209,4.547873284,2.644648622,0,2.971017063,63.03877399,2.289900316,0.008868707652,7.186057158,1.123667446,3.076479816,0.4834010949,1.738323142,0.2433012133,0.0416173128,76.84476742,37856,0.07177545326,0.2742190394,3.589232762,9.406725268,0.3584171672,2.62647548,0.2995244876,1.736873949,0.4575685145,54.9850093,4.179450706,0.3002516687,0.02582339424,3.911150016,47.0260223,0
260204.JM1L1,4dpc,DPP15.IN.1mo,SPL,K2,9.442935098,21.31629319,16.64399093,2.557823129,1.364776472,5.227954557,3.467269955,0.002459056706,3.79186544,67.33389072,2.53774652,0.002459056706,6.632532219,1.792528796,4.4183034,1.165843924,3.066904737,0.2135630011,0.02800826244,77.01922067,26276,0.06037385348,0.2477650064,4.676187159,9.785208406,0.5963079067,3.146406595,0.254266806,2.342273308,0.4776500639,54.14083918,3.441386685,0.1676274089,0.04823810328,2.97227113,51.04777038,0
260204.JM1L1,4dpc,DPP15.IN.1mo,SPL,K3,11.22414022,31.54631144,19.87850652,2.089095219,0.8587112498,5.760426395,4.398332688,0.01822198939,7.493793135,71.84019315,5.448374826,0.1275539257,7.76560279,2.074074074,5.053497942,0.895473251,4.474074074,0.4938271605,0.06913580247,79.76296296,29888,0.1083988669,0.2208882571,4.280221297,6.336220561,0.7526562836,3.154560422,0.3384908014,2.336200108,0.7554685183,64.73946143,3.847687307,0.2073238802,0.06191572894,2.151102522,49.57591686,0
260204.JM1L1,4dpc,DPP15.IN.1mo,SPL,K4,11.08594505,22.8322721,14.10618469,2.11804575,0.7758260142,6.21706399,4.809703053,0.01254705144,10.28439983,63.18276872,5.660811376,0.2279381012,8.022125525,1.837937811,3.395561207,2.35521905,7.6205063,0.4768234886,0.0577967865,75.34678072,33607,0.09597618678,0.2186124254,3.182514715,6.500416129,0.7432358812,2.890413277,0.3278027249,2.038218923,0.5946350703,56.62459263,3.119495269,0.1958551224,0.02994967666,2.818422204,64.32109557,0
260204.JM1L1,4dpc,DPP15.IN.1mo,SPL,K5,10.5237957,26.54064331,14.18088638,1.968435152,1.133251885,5.984328264,3.945317437,0.002106416144,5.817921389,62.73960484,3.479799469,0.02317057758,6.874582974,1.367212692,3.395459822,0.5159293177,2.479685283,0.1966980524,0.08383851412,77.68928157,52518,0.06295568053,0.2824138627,2.622857789,7.650666909,0.2957143586,2.888646032,0.2833005624,2.205887243,0.4597538078,51.35875688,2.774567734,0.1777031594,0.03379630639,4.167120918,56.85429344,0
260204.JM1L1,4dpc,DPP15.IM.1mo,SPL,M1,13.67244816,20.40842788,12.78271919,2.268106734,0.7420938463,4.20954773,2.593251023,0.001630975486,5.114739125,63.28837278,2.925970023,0.02609560778,8.617613872,0.9884849269,4.528399534,0.5822227973,2.556604994,0.1940742658,0.1035062751,73.68094191,43943,0.07425709456,0.279188836,3.550514894,6.513885854,0.5697503802,4.328095941,0.3467561022,3.338001347,0.5804541055,61.38094726,2.849061753,0.2055128725,0.028945475,2.826732387,47.46891094,0
260204.JM1L1,4dpc,Naive,SPL,N1,13.90880703,19.5482541,24.02147894,0.7892864075,1.393519031,2.088698592,13.11677437,8.46223121,13.17365269,72.28287488,10.91431912,1.812206721,7.976802906,5.013912229,6.275654977,0.9779883743,30.5821097,7.261908042,0.05234303975,69.45370396,26567,0.08152824811,0.09009860303,3.150594321,1.637377296,0.1487725713,1.684624124,0.5256484353,0.6662901571,0.6243173932,66.86869316,3.110654476,0.3708431493,0.1978752625,3.719501437,35.60717026,NA
260204.JM1L1,4dpc,Naive,SPL,N2,15.422991,16.23174615,20.24802706,0.4659902292,1.015859095,1.531827816,8.910326683,6.688591683,8.575604765,80.1768618,7.472045604,1.315500987,6.228710682,3.38762215,8.592110025,0.1520086862,21.19073471,5.566413319,0.02533478104,58.47629388,21317,0.09062402078,0.146305944,3.273285527,1.34673607,0.2128086458,1.669555965,0.5592989939,0.5662874134,0.6467669542,56.8676623,3.130166158,0.4308050099,0.05814116394,7.10372944,39.1322314,NA
260204.JM1L1,4dpc,Naive,SPL,N3,19.37351619,15.20485027,15.67182214,0.7733204447,0.7582917794,1.542656629,10.19022477,4.776803659,7.296114026,84.15409184,6.410716032,1.323208291,9.391574481,6.198736049,6.380260858,0.264443548,23.71700058,5.49952938,0.0134462821,57.98485052,23913,0.1153373407,0.1283864559,3.616499133,1.406989274,0.1523799902,2.172677678,0.6027849337,0.8538751663,0.6775016417,73.69049491,3.247467829,0.3447346554,0.07710677417,2.590563029,34.72618286,NA
260204.JM1L1,4dpc,PBS,Lung,A3,3.586673214,9.558823529,33.00248139,5.955334988,1.105845182,19.35229068,2.027382833,1.000526593,13.34913112,64.82359136,7.898894155,6.213796735,1.542137272,0.7960808328,3.061849357,33.312921,1.653398653,0.2449479486,0,63.44151868,0,0.02549767688,0.2955841801,2.636648661,43.70018509,0.05949457938,35.65897329,0.1680957957,22.95924149,2.594152533,57.59583531,29.55513488,0.02366303833,0.3312825367,11.50023663,90.6,0
260204.JM1L1,4dpc,PBS,Lung,A4,4.021520129,8.998778999,28.62957938,2.985074627,0.9536601746,14.17058428,0.6312961719,0.1477501679,7.629281397,67.05171256,4.862323707,2.981867025,1.894894911,0.1425313569,1.85290764,37.88483466,1.02622577,0.2850627138,0.1140250855,49.11630559,36154,0.0075622944,0.127478677,2.603049765,49.99756926,0.0604983552,28.61248103,0.1393622825,16.99031486,1.882471142,56.06159468,28.39618948,0.02609943886,0.4436904607,13.62390709,90.8,0
260204.JM1L1,4dpc,PBS,Lung,A5,3.005393463,6.172839506,31.14754098,4.262295082,1.145945946,13.27567568,0.9513513514,0.04324324324,4.324324324,69.88108108,5.535135135,1.189189189,1.001364611,0.38935756,2.011680727,26.08695652,0.3244646334,0.06489292667,0.06489292667,51.78455548,19353,0.001299629606,0.1280135161,2.424459029,58.37936188,0.07407888752,24.1835077,0.1962440704,11.64922997,2.139190331,58.957069,23.26365475,0.04495392223,0.4045853001,11.19352664,87.6,0
260204.JM1L1,4dpc,DPP15.TS,Lung,C1,9.350749387,18.4309817,24.44959444,3.205870993,2.033125931,16.44027693,1.998072036,14.03032162,18.59609149,48.31303129,12.47042328,14.67005521,8.241213442,0.5965993835,2.426170826,38.95793974,36.53176892,11.93198767,2.843790395,62.12588247,84065,0.1294731753,1.068563421,6.1901289,15.72443519,0.0139306581,22.69468095,0.4031696344,10.70448157,3.948112396,66.42799462,21.67429341,0.005383580081,0.06998654105,6.309555855,81.3,1
260204.JM1L1,4dpc,DPP15.TS,Lung,C4,7.319102585,19.59616021,29.05405405,6.165540541,2.583712278,20.58701943,2.273666804,9.962794543,19.03679206,53.59652749,10.31417941,13.9933857,5.788112131,0.7841087297,1.803450078,38.05541035,35.44171458,2.665969681,2.665969681,81.20752744,54056,0.09984720352,0.7745722455,6.296425168,21.43840487,0.01361552775,29.10243415,0.4402353973,14.24335487,5.577827869,54.04089581,35.50795196,0.03245699448,0.1622849724,8.114248621,55.1,1
260204.JM1L1,4dpc,DPP15.IN,Lung,E1,3.45339085,9.136842105,27.88018433,3.686635945,1.300208962,14.60413281,2.066403529,0,1.64847922,70.02553982,2.345019735,0.3947062921,1.064802194,0.9036144578,3.539156627,24.24698795,0,0,0.2259036145,52.71084337,22697,0,0.235731811,3.237704261,50.09541526,0.08739716801,29.00623807,0.262191504,15.53264164,2.592248112,58.3649635,19.44525547,0.02919708029,0.3211678832,17.22627737,86.5,0
