B.plasma,cd4.treg,CD8.GrzmB,live.cd4tconv,Macro,B.memory,live.cd8,Mo0,DC,Neutro,NK,Target
-0.6489454724305513,0.6033072300794411,-1.349918449956954,0.20968418754759519,-0.35086141209402333,1.3980269130885439,-0.9202036259779628,-0.7739174684895501,0.5827846543330432,-1.374702265959966,-0.9011871177208154,0
-0.48246211074130596,1.2425446019869515,-0.4302528728461557,-0.043030045835300575,-1.1485299185605695,2.013218617844282,-0.8322531470479695,-1.0026471424466115,-0.3702223951810362,-0.7085902522912408,-1.7718193990872415,0
-0.693732183632653,1.4337637733540332,0.06489137051784545,-0.023943624417056896,-0.9363798221925861,2.729679255546371,-1.026960692776927,-0.5884297605692477,0.10147377477212165,-0.7745878349521798,-1.2812945878424327,0
-0.2026806393740922,-1.510312800403966,1.1592305330835901,-0.11165657943382942,-3.5949682741819933,-0.9669654005199233,0.37115408980548537,-0.6493574946246898,-0.26905726266509755,-2.6068619396557344,-0.29185870104995626,1
-0.2026806393740922,0.3660675903165912,1.1769754092983669,0.892762472703324,0.2510178204300572,-2.3818512634074023,1.0939478793730366,1.1791638863279543,2.0659641479823576,-1.013761208154658,1.0539372426532043,1
-0.2026806393740922,-1.190290232047443,1.2543711710473648,1.0972836369854932,-3.687366338595415,-1.274574756871988,1.2173162981625023,-0.6641219280892207,-0.4043015517737355,-1.0913680566266104,-0.2195850676199716,1
-0.2026806393740922,0.6860901586731141,1.2721160472621413,2.1017026891226465,0.15861975601663483,-2.6894606197594673,1.940110087730054,1.1643994528634236,1.9307198588737196,0.5017326748744657,1.1262108760831888,1
-0.2026806393740922,-1.79409638313721,1.6918035563907352,0.17164936423530258,-3.3626832191305835,-0.8679792885500405,-0.3226792013834623,-0.5055773935605009,0.556838593576041,-0.27338432721084455,-0.17865201736711314,1
-0.2026806393740922,0.0822840075833468,1.7095484326055117,1.1760684163724557,0.48330287548146705,-2.282865151437519,0.40011458818408924,1.3229439873921434,2.8918600042234965,1.3197164042902316,1.1671439263360472,1
-2.3401276259853856,-0.7443942264468517,1.0338225775952328,0.8272383356634674,-3.4965665391036116,-1.2951384616983248,0.9659674890614768,-1.4319757334876668,0.08103290479076544,-1.3530256279702253,-0.3530402694537354,1
