live.cd8,CD8.CD103,CD8.Tbethi.Ly6Chi,cd4tconv.ly6c,cd4tconv.cd103,cd4tconv.tbethi,ILC2,Mo0,CD8.GrzmB,Macro,cd4tconv.th2,CD8.Ly6C,B.immature,live.cd4tconv,cd4tconv.cd44,NK.GrzmB,ILC1,CD8.VacTet,cd4.treg,treg.cd103,B.GC,CD8.Tbethi.Ly6Clo,cd4tconv.slec,NK,Neutro,CD8.CD44hi,CD8.VacTet.MFI,mo0.CD11cneg,mo0.CD11c,DC,B.naive.FO,cd4tconv.tbetmid,B.plasma,B.memory,cd4tconv.mpec,treg.ly6c,Target
-0.1534510388515793,-0.596094983213717,-0.539808066658126,-0.63864002610113,-0.2204673839970637,-2.2730641895908894,0.6568345956208469,-0.65717604221491,-0.8107031955806636,-0.6254237009505639,-0.5581013012031332,-0.6188383124874093,0.2971038074634124,-0.6711835858214429,-1.468268148174798,-0.6567742556876154,-0.0161241311621,-0.7826834282303031,0.5133547600746934,-0.0410918790924609,0.4051132722129414,-0.4665406630524164,-1.4052378680039574,-1.0360893945078582,0.1719436570413532,-1.7817837406951242,0.0732451223915108,-0.4679314826582884,-0.552381989307831,-1.3352189438511004,-1.8253391219395263,-0.3258594866054179,-0.6045118226060426,0.2837545141913567,-0.0743740466886189,-0.6532307175536787,0
0.0349816856734862,-0.5149286339438758,-0.1053631744459444,-0.19559745907686,0.0277428107709012,-0.2067400655688369,0.3817226689951157,-0.4284672212788788,-0.2645755661337767,-0.4287266737858852,-0.2358533739999288,-0.4802757149766602,-0.5132215403783301,-0.2182211785559635,-0.3000422133621599,-0.6910687805731419,0.1571310142437644,0.082478506107355,0.534859210860053,-0.3336664639830996,0.5203503706676719,-0.0099034815602672,-0.2256685254940154,-0.8426044653193829,-0.3620180639440357,-0.3710408207163654,0.1230893895707881,-0.2585290243745113,-0.680516945891353,-0.8756789999112513,-0.2227262690119127,0.3599687656777804,-0.1965548298883098,0.2762550228219723,0.3737288627489346,-0.1248982814581871,0
0.2922144096152363,-0.9773101467236514,-0.1426084722241158,0.1981347880181518,0.4618468940878223,-0.6868051291319969,0.646755625513693,-0.4257567886915878,-0.5155038984304101,-0.4531720645660513,-0.3279405643157525,-0.3788169718644044,-0.8019874557620823,-0.3286323951001024,-0.1254403260194171,-0.6938867360589173,0.3432148187580669,0.1928267674879998,0.0834471375574736,0.5289710147760233,0.8127364417485531,-0.2925363696399007,-0.5020367598321105,-0.3554787128167216,0.2264521646302161,-0.1219818261929615,0.0923500679822506,-0.2556090773794041,-0.8565866212348056,-1.1614707235366328,0.2022685882788791,0.5319904089099465,-0.5379492873789801,0.536413197197102,0.3383978173166352,0.1335176518304082,0
0.600815548375221,-0.6408480600529296,-0.0867736044548791,-0.0641382377747878,0.1983983885549125,-0.3567940502617698,0.5620505623385734,-0.3564617672816146,-0.3109448952499338,-0.3386511861896186,-0.3760553019559582,-0.4953504387042919,-0.8225643087526017,0.3230569374599995,-0.1152081401612073,-0.6547841196261258,0.2551206678749408,0.0370983685969583,0.3058507439929191,0.0289885148711979,0.92137788538379,0.0716968625626406,-0.2905717053765694,-0.4655188687570227,-0.1225019121350684,-0.1628971846934606,0.1025541622871999,-0.2182360472174564,-0.8233817338829562,-1.3157235294931815,0.0017414053745544,0.530172359974731,-0.1437749916781566,0.699523616722638,0.3808245205122502,-0.0572603041276791,0
-0.0701771324514477,-0.1060417669196317,-0.4813586032579192,-0.539186064564766,0.2323603549680057,-0.8867820826562145,0.5900634303252167,-0.7698279721281125,-1.6181829625567803,-0.5673846792545069,-0.2997722953311047,-0.5432468200223612,-0.3987831269993999,-0.262393952552098,-0.607031308789399,-0.7299023702194887,0.0581149916799932,-0.5613298736090162,0.404063611572699,-0.3264425493040971,0.4443694322283807,-0.5244594661774921,-0.9090355729395764,-1.003105198258483,0.1272033999082868,-0.8184488862631294,0.1814066376694894,-0.5372138488228227,-0.5637993092729274,-1.064646143081052,-0.68603454150767,-0.2883654706967219,-0.3514802723456798,0.0566245662631999,0.0100703924289513,-0.2228082890171497,0
1.3292815440421486,0.4336886507218084,-0.9992558169909058,-1.5252578752908272,-3.1838425690622723,-1.9146773374281576,0.9122092224692124,0.2971481540299752,-2.018053336373175,-1.679784903221922,-0.6787195916647321,-0.8636640986297559,0.6645265819101376,2.041276493430048,-2.531918009486975,-0.4332558533694251,-0.0666794734693851,-2.1743447875375126,2.433855353764314,-3.5094149100213743,-0.061735135988195,-0.7263539197415118,-1.295282242424041,-1.5632302477746818,-2.3175857791969445,-2.7164911987519536,0.0776316495569778,-0.0132933907702471,1.4675983110199444,0.6971823466656695,-2.2014078685380305,-1.040273369953693,-0.7341029430942957,-0.7668522624696157,-0.3250617948532546,-1.940052787205102,0
1.517714268567214,0.5148549999916495,-0.5648109247787241,-1.082215308266557,-2.9356323742943076,0.1516467865938947,0.6370972958434812,0.5258569749660064,-1.4719257069262883,-1.4830878760572432,-0.3564716644615275,-0.7251015011190071,-0.1457987659316049,2.4942389006955272,-1.3636920746743366,-0.4675503782549517,0.1065756719364794,-1.3091828531998544,2.455359804549674,-3.801989494912013,0.0535019624665353,-0.2697167382493626,-0.115712899914099,-1.3697453185862067,-2.8515475001823334,-1.3057482787731944,0.1274759167362552,0.1961090675135298,1.339463354436422,1.1567222906055186,-0.5987950156104161,-0.3544451176704948,-0.3261459503765629,-0.7743517538390001,0.1230411145842991,-1.4117203511096106,0
1.7749469925089645,0.0524734872118739,-0.6020562225568956,-0.6884830611715452,-2.5015282909773857,-0.3284182769692652,0.9021302523620586,0.5285674075532975,-1.722854039222922,-1.5075332668374093,-0.4485588547773511,-0.6236427580067512,-0.4345646813153572,2.383827684151388,-1.189090187331594,-0.4703683337407272,0.2926594764507818,-1.1988345918192096,2.0039477312470937,-2.9393520161528905,0.3458880335474166,-0.5523496263289962,-0.3920811342521941,-0.8826195660835455,-2.263077271608082,-1.0566892842497908,0.0967365951477178,0.1990290145086372,1.16339367909297,0.8709305669801375,-0.1738001583196247,-0.1824234744383283,-0.6675404078672333,-0.5141935794638706,0.0877100691519997,-1.1533044178210152,0
2.083548131268949,0.3889355738825958,-0.5462213547876589,-0.9507560869644852,-2.764976796510296,0.0015928019009618,0.8174251891869388,0.5978624289632707,-1.518295036042446,-1.3930123884609764,-0.4966735924175569,-0.7401762248466386,-0.4551415343058764,3.03551701671149,-1.1788580014733845,-0.4312657173079358,0.2045653255676557,-1.3545629907102512,2.22635133768254,-3.439334516057716,0.4545294771826536,-0.1881163941264549,-0.180616079796653,-0.9926597220238468,-2.6120313483733657,-1.09760464275029,0.106940689452667,0.2364020446705848,1.196598566444819,0.716677761023588,-0.3743273412239491,-0.1842415233735441,-0.2733661121664097,-0.3510831599383347,0.1301367723476146,-1.3440823737791026,0
1.41255545044228,0.9237418670158936,-0.940806353590699,-1.4258039137544631,-2.7310148300972026,-0.5283952304934829,0.8454380571735822,0.1844962241167724,-2.8255331033492923,-1.621745881525865,-0.4203905857927036,-0.788072606164708,-0.0313603525526746,2.4500661266993924,-1.670681170101576,-0.5063839679012984,0.0075596493727081,-1.9529912329162256,2.3245642052623197,-3.794765580233011,-0.0224789759727557,-0.7842727228665874,-0.79907994735966,-1.5302460515253071,-2.3623260363300105,-1.7531563443199585,0.1857931648349565,-0.0825757569347814,1.456180991054848,0.967755147435718,-1.0621032881061734,-1.0027793540449974,-0.4810713928339329,-0.9939822103977728,-0.2406173557356841,-1.509630358668573,0
