Treatment,Tissue,Protection,Mouse_pre,Mouse_peak,Age_prime_peak,Age_challenge_peak,Body_score_peak,Weight_peak,live.cd4tconv,cd4.treg,treg.cd103,treg.ly6c,cd4tconv.cd103,cd4tconv.ly6c,cd4tconv.cd44,cd4tconv.tbethi,cd4tconv.tbetmid,cd4tconv.th2,cd4tconv.mpec,cd4tconv.slec,live.cd8,CD8.CD44hi,CD8.CD103,CD8.GrzmB,CD8.Tbethi.Ly6Chi,CD8.Tbethi.Ly6Clo,CD8.VacTet,CD8.Ly6C,CD8.VacTet.MFI,ILC1,ILC2,NK,Neutro,Macro,Mo0,mo0.CD11c,mo0.CD11cneg,DC,B.naive.FO,B.memory,B.plasma,B.GC,B.immature,NK.GrzmB
DPP TS + DPP-spike TS,SPL,0.2,PE7-1,11.5,2.0,10.0,3.0,-17.76895944,-0.8519081225202654,0.830755546669213,0.301174038159531,3.3396312872491074,0.4891723361192926,1.5643691005153937,-0.7190489767786163,-1.3378896017899355,0.2792883288943546,0.2042781371133699,-0.8551879270282221,0.19621217884568318,-0.8507939665856088,-1.8942440264748168,-1.2159024573054793,1.5240662987628892,-0.6303956937639398,-1.6550666280982078,-1.462668058664893,0.37087308634663735,1.5459307777072135,0.916219136938355,0.16728547644864214,-0.40622370979732175,-2.6435280780857835,0.011932503319319505,0.6516736539977724,-0.7999426383167011,1.455627913402415,-0.764947590435571,0.14002789943365376,0.6072236415726461,-2.2184420560244953,-2.507951954606465,1.1362299960494187,1.2552249985498387
DPP TS + DPP-spike TS,SPL,0.2,PE7-2,11.1,2.0,10.0,4.0,-20.29377658,-0.4173152007416958,0.33961776718070646,-0.23088334834497767,3.6381836074617757,0.11030460608302234,0.8899267495430796,-0.5385345133110928,0.8977401209715642,-0.3235792047182119,0.03828908577501816,0.018100862927015095,1.3615116606461117,0.08167724431482272,-1.166071868145433,-0.9589465767416421,2.6412588321878623,0.7989707722430555,0.20964471248238095,-0.35215820634389716,0.3491821691379549,1.79553693737855,0.9558446922534564,-0.015897206904991162,-0.3248190856713744,-3.4264197812054955,-0.14147421827019044,0.6047363255518803,-0.6558832921792301,1.3796922728977457,-0.8773047938329241,0.39405031905684457,-0.5704803137913863,-1.7395555447546782,-3.0944558479988666,0.35584428716165184,0.9604999317065673
DPP TS + DPP-spike TS,SPL,0.2,PE7-2,11.2,2.0,10.0,3.0,-18.66612444,-0.4519020507892617,0.4529320352809964,-0.03960710671139063,3.362308810231488,-0.4994797859165389,1.3571217577042616,-1.5712683748407474,-2.8662805703120666,-0.26891062496212775,0.12137117071103981,0.18204936499291718,-0.256816446388741,0.13730778490507684,-2.4917240931583295,-0.9875726969220073,2.024582346717973,-0.8134353815704962,-2.57983743470457,0.1465287235463234,0.3302410320451054,2.1050628715801705,-0.7300463013954657,0.9102822617338536,-0.41672753352522107,-2.2905623248000624,-0.27536918503053903,0.7343171260872478,-1.158237040013372,1.6283977409776678,-1.2749663380092673,0.24758995129702333,-0.3192332795882485,-0.781697969424628,-4.325998389200408,0.4472597397954185,1.0210717290883105
DPP TS + DPP-spike TS,SPL,0.2,PE7-2,11.3,2.0,10.0,3.0,-18.336714,-0.2063971512172231,0.8294387815126828,0.319359020463217,2.267205759630439,-0.17906708788268305,0.7709744983496608,-2.1161947566744677,-1.7725108601528858,-0.15900572884874037,0.11146530048518835,-0.6660497617082882,-0.5330098561695619,0.28032443156412096,-3.0228750194860177,-0.5459951700699117,1.5723310256157006,-0.4143797329962662,-2.36780670705907,-0.8111188354870267,0.31822976805223796,1.8193334418775227,-0.5962742034464535,0.8378207180163819,-1.495478985396167,-3.2546127563433207,-0.5488743549082723,0.7323298398477914,-1.4482107995820368,1.6784444216355272,-1.4366800115885634,0.3606713372316378,-0.6290252046929273,-1.7805564555614877,-1.600453658391874,0.5511586693777649,0.6810231599422917
DPP TS + DPP-spike TS,SPL,0.2,PE7-2,11.5,2.0,10.0,3.0,-17.76895944,-0.6186598423583987,0.8676987932646004,0.42168366005828345,3.341457694452544,0.5884513089895064,1.1822310163350893,-1.0486640366280795,-2.0639441648660126,-0.4333125207470758,0.24195296303842062,-1.2848449221624132,-0.503326695126939,-0.5902075814704619,-2.1596579660254718,-0.3729919546751883,2.2341042967685887,-0.8154174321899011,-2.1214838245647267,-1.5393325283509667,0.46187785819175414,1.2681087037888341,0.47670382140616957,0.363608934806721,-0.5103717556070055,-2.443057126873293,-1.1991650253705786,0.5088061907190572,-1.236418236819936,1.3976958176032033,-1.239360774546371,0.3687790858673193,0.3504442812869832,-2.9910034190923636,-2.835546755484936,0.8100643040433726,1.1641495727521325
DPP TS + DPP-spike TS,SPL,0.2,PE7-3,11.1,2.0,10.0,4.0,-20.29377658,-0.5282629863981823,0.39920967758898834,-0.391218402134432,3.5268773893480834,-0.4116264567200757,0.7670525912548,-1.2268079013212063,0.7278675265663841,0.11572983175101091,0.10168114473333754,0.545096457011425,1.1573840744843182,-0.1267186344363082,-1.6312317531256848,-1.1984182374198193,1.8114667713856223,0.397241748765108,0.5004501460417475,-0.4963738899298357,0.2906332558445186,2.8779724682445385,1.0339832700272549,0.48475028162084716,-0.3798620321232768,-4.2275562387655725,0.6802871441110422,0.4097493705557518,-0.35815524327590537,0.8904396726765245,-0.608841952237216,0.02766247721585631,-0.040669032538144134,-1.6185097877672188,-2.2067333255457036,1.2236052807447964,1.0129289790638427
DPP TS + DPP-spike TS,SPL,0.2,PE7-3,11.2,2.0,10.0,3.0,-18.66612444,-0.562849836445748,0.5125239456892782,-0.19994216050084487,3.251002592117796,-1.0214108487196367,1.2342475994159818,-2.259541762850861,-3.036153164717247,0.17039841150709528,0.18476322966935912,0.7090449590773268,-0.46094403255053473,-0.07108809384605408,-2.9568839781385816,-1.2270443576001846,1.1947902859157329,-1.2151644050484438,-2.2890320011452037,0.0023130399603848786,0.27169211875166893,3.187498402446159,-0.651907723621667,1.410929750259692,-0.4717704799771235,-3.09169878236014,0.5463921773506937,0.5393301710911195,-0.8605089911100471,1.1391451407564468,-1.0065034964135589,-0.11879789054396478,0.21057800166499377,-0.6606522124371687,-3.438275866747245,1.315020733378563,1.073500776445586
DPP TS + DPP-spike TS,SPL,0.2,PE7-3,11.3,2.0,10.0,3.0,-18.336714,-0.3173449368737096,0.8890306919209645,0.15902396667376267,2.155899541516747,-0.7009981506857811,0.6481003400613812,-2.804468144684581,-1.9423834545580658,0.2803033076204826,0.17485735944350758,-0.1390541676238786,-0.7371374423313554,0.07192855281299002,-3.4880349044662693,-0.7854668307480889,0.7425389648134606,-0.8161087564742137,-2.077001273499703,-0.9553345190729652,0.2596808547588014,2.901768972743511,-0.5181356256726549,1.3384682065422202,-1.5505219318480694,-4.055749213903399,0.2728870074729603,0.5373428848516629,-1.1504827506787123,1.1891918214143062,-1.1682171699928552,-0.005716504609350256,-0.09921392343968499,-1.6595106985740284,-0.7127311359387108,1.4189196629609095,0.733452207299567
DPP TS + DPP-spike TS,SPL,0.2,PE7-3,11.5,2.0,10.0,3.0,-17.76895944,-0.7296076280148851,0.9272907036728824,0.2613486062688292,3.2301514763388517,0.06652024618640838,1.0593568580468098,-1.736937424638193,-2.233816759271193,0.005996515722147022,0.30534502199673985,-0.7578493280780034,-0.7074542812887324,-0.798603460221593,-2.624817851005724,-0.6124636153533658,1.4043122359663491,-1.2171464556678484,-1.8306783910053601,-1.683548211936905,0.4033289448983176,2.3505442346548224,0.5548423991799682,0.8642564233325594,-0.5654147020589081,-3.2441935844333702,-0.37740366298934597,0.31381923572292875,-0.9386901879166111,0.9084432173819823,-0.9708979329506632,0.0023912440263311493,0.8802555625402253,-2.8699576621049045,-1.9478242330317728,1.677825297626517,1.2165786201094078
DPP TS + DPP-spike TS,SPL,0.2,PE7-4,11.1,2.0,10.0,4.0,-20.29377658,-0.5221917215157458,-0.14490444502702857,-0.7462607772220116,3.638739391664045,-0.5977725900904711,0.9761926947740057,-0.7616290841287482,1.6396860115190148,-0.012242105050220666,-0.005082919471672588,0.24271923442166163,1.947186403697129,-0.035780690191685435,-1.19018761940871,-1.993011140406733,2.0909544657063224,1.4868679120239146,0.670412405131158,0.4604183267215849,0.16157053230038548,1.9391646375050922,0.6984356122557615,-0.12905214071080418,-0.8779418995414123,-3.342537138213415,0.7738422793382305,0.5678983483441367,0.21490159604351664,1.048455256943528,-0.3172705746341004,0.06276324903759589,-0.36684044132306054,-1.0665085718570473,-3.95894024357295,0.31795667219540535,0.8108919067039546
DPP TS + DPP-spike TS,SPL,0.2,PE7-4,11.2,2.0,10.0,3.0,-18.66612444,-0.5567785715633117,-0.03159017692673863,-0.5549845355884245,3.362864594433758,-1.2075569820900325,1.4433877029351876,-1.7943629456584027,-2.1243346797646163,0.04242647470586369,0.07799916546434896,0.40666773648756344,0.32885829666227595,0.019849850398568743,-2.5158398444216066,-2.0216372605870983,1.474277980236433,-0.125538241789637,-2.119069742055793,0.9591052566118056,0.14262939520753576,2.2486905717067125,-0.9874553813931606,0.7971273279280408,-0.9698503473952591,-2.2066796818079824,0.639947312577882,0.6974791488795041,-0.2874521517906251,1.29716072502345,-0.7149321188104435,-0.08369711872222522,-0.11559340711992251,-0.1086509965269972,-5.190482784774492,0.4093721248291719,0.8714637040856976
DPP TS + DPP-spike TS,SPL,0.2,PE7-4,11.3,2.0,10.0,3.0,-18.336714,-0.31127367199127326,0.34491656930494785,-0.19601840841381693,2.2677615438327083,-0.8871442840561766,0.8572404435805868,-2.339289327492123,-1.030564969605435,0.1523313708192509,0.06809329523849741,-0.4414313902136419,0.052664886881455264,0.16286649705761266,-3.0469907707492947,-1.5800597337350024,1.0220266591341607,0.2735174067845932,-1.9070390144102927,0.0014576975784553468,0.1306181312146684,1.962961142004065,-0.8536832834441487,0.7246657842105689,-2.0486017992662053,-3.17073011335124,0.3664421427001489,0.6954918626400477,-0.5774259113592902,1.3472074056813097,-0.8766457923897396,0.029384267212389285,-0.4253853322246015,-1.107509482663857,-2.464938053965957,0.5132710544115182,0.5314151349396788
DPP TS + DPP-spike TS,SPL,0.2,PE7-4,11.5,2.0,10.0,3.0,-17.76895944,-0.7235363631324488,0.3831765810568654,-0.0936937688187505,3.3420134786548137,-0.11962588718398721,1.2684969615660153,-1.271758607445735,-1.3219982743185619,-0.12197542107908452,0.1985809577917297,-1.0602265506677668,0.08234804792407811,-0.7076655159769702,-2.1837737172887492,-1.407056518340279,1.683799930287049,-0.12752029240904167,-1.6607161319159496,-0.7267559952854845,0.2742662213541847,1.4117364039153766,0.21929474140847474,0.2504540010009081,-1.0634945694770437,-2.3591744838812128,-0.2838485277621575,0.47196821351131346,-0.3656333485971892,1.0664588016489858,-0.6793265553475474,0.037492015848070645,0.5540841537553088,-2.317956446194733,-3.700031151059019,0.772176689077126,1.0145415477495199
DPP TS + DPP-spike TS,SPL,0.2,PE7-5,11.1,2.0,10.0,4.0,-20.29377658,-0.5525945671406213,0.32101851190630787,-0.5180653680078319,4.026657556937885,-0.5156690044690945,1.1305007346402303,-0.54260761113245,1.016436682211089,0.05874507140418218,0.07182030195555278,0.371385380966936,1.6631642532547304,0.038430963985907965,-0.7125251955868521,-1.5396976169719137,1.3820686801415962,0.8787625807262336,-0.010955975529909116,-0.364084886517898,0.342437214349713,2.153039430519788,0.9760288870211634,-0.18150273427327704,-0.6311749779428218,-4.294886399228867,-0.13572356812786784,0.3729540382030887,-0.48482508926376183,1.0545023869994523,-0.7875806206900344,0.20105493656767978,-0.5177453095181999,-1.4668341411470023,-2.7644479482046793,0.9914979065816577,1.2032193024732964
DPP TS + DPP-spike TS,SPL,0.2,PE7-5,11.2,2.0,10.0,3.0,-18.66612444,-0.5871814171881873,0.434332780006598,-0.3267891263742448,3.750782759707598,-1.1254533964686557,1.5976957428014118,-1.5753414726621047,-2.7475840090725416,0.11341365116026657,0.15490238689157435,0.5353338830328378,0.04483614621987778,0.09406150457616202,-2.038177420599749,-1.5683237371522791,0.7653921946717068,-0.7336435730873181,-2.80043812271686,0.13460204337232262,0.32349607725686325,2.462565364721408,-0.7098621066277587,0.744676734365568,-0.7230834257966686,-3.1590289428234337,-0.2696185348882164,0.5025348387384562,-0.9871788370979034,1.3032078550793746,-1.1852421648663776,0.0545945688078587,-0.2664982753150619,-0.5089765658169523,-3.9959904894062213,1.082913359215424,1.2637910998550392
DPP TS + DPP-spike TS,SPL,0.2,PE7-5,11.3,2.0,10.0,3.0,-18.336714,-0.3416765176161487,0.8108395262382844,0.032177000800362766,2.6556797091065487,-0.8050406984348,1.011548483446811,-2.120267854495825,-1.653814298913361,0.22331854727365402,0.1449965166657228,-0.31276524366836755,-0.231357263560943,0.23707815123520623,-2.5693283469274366,-1.1267462103001833,0.3131408735694345,-0.3345879245130879,-2.5884073950713598,-0.8230455156610276,0.3114848132639958,2.1768359350187603,-0.5760900086787465,0.6722151906480962,-1.801834877667615,-4.123079374366692,-0.5431237047659496,0.5005475524989997,-1.2771525966665689,1.353254535737234,-1.3469558384456737,0.16767595474247315,-0.5762902004197407,-1.507835051953812,-1.270445758597687,1.1868122887977708,0.9237425307090207
DPP TS + DPP-spike TS,SPL,0.2,PE7-5,11.5,2.0,10.0,3.0,-17.76895944,-0.7539392087573243,0.849099537990202,0.1345016403954292,3.7299316439286536,-0.037522301562610404,1.4228050014322395,-1.0527371344494367,-1.9452476036264876,-0.05098824462468162,0.27548417921895524,-0.9315604041224924,-0.20167410251832027,-0.6334538617993768,-1.706111293466891,-0.9537429949054599,0.9749141447223227,-0.7356256237067226,-2.3420845125770167,-1.5512592085249675,0.4551329034035121,1.625611196930072,0.4968880161738767,0.19800340743843525,-0.8167276478784533,-3.3115237448966646,-1.1934143752282558,0.27702390337026567,-1.0653600339044678,1.0725059317049102,-1.1496366014034813,0.17578370337815447,0.4031792855601696,-2.718282015484688,-2.5055388556907485,1.4457179234633784,1.4068689435188615
DPP TS + DPP-spike IN,SPL,0.0,PE8-1,13.2,2.0,10.0,4.0,-20.6068268,-0.9778417317312859,0.37590720021585877,-0.21232018877097084,3.3678172200133343,-1.353749589053906,0.03900436573063326,-2.475542804752478,-2.0562892665300825,-0.43658045256679673,0.320183019396905,-0.690213030149208,-0.75299333182865,-0.5289227004948391,-2.4602068546161284,-1.660902933844579,2.708133362364879,-0.3357614266349753,-1.273874665530386,-1.4913945317592405,0.25011250869339025,1.7177601609095496,0.36529272185568445,-0.4204010453732421,-0.8301123818286599,-2.0457021645145086,0.3578201944431308,0.16046261988271288,-0.9575367798388601,1.0131656293872358,-0.9674824445156823,-0.06716797584561984,0.00828729440514115,-1.0188105316804348,-2.7348034606364826,1.6970874856885316,1.203355975576001
DPP TS + DPP-spike IN,SPL,0.0,PE8-1,13.3,2.0,10.0,3.0,-15.63004847,-0.6764900965039614,0.5292956346994918,-0.5987158750394107,2.882427874083372,-1.832690022085157,0.22920238908541196,-1.3980883873043213,-0.39380240708590786,-0.11725294559621217,0.1827849339668217,-0.15588386285429753,0.6480058830435774,-0.292331418763504,-2.0061010229772767,-2.1951486209042765,2.433786658161466,0.04228156301536988,-1.7145091965217625,-1.8675082081874252,0.2683166779691296,1.6408153929389635,1.0556883075135282,-0.3509436461844266,-1.40220661056766,-2.8857323148966683,0.5719038981239171,0.4456699045958998,-0.25002679160475255,1.2226777129415611,-0.3984958817321303,0.12892139863459867,-0.4961733921879735,-1.7860573179368195,-3.6171193973213405,0.8109299042283716,1.1969864516376607
DPP TS + DPP-spike IN,SPL,0.0,PE8-1,13.4,2.0,10.0,3.0,-16.08695652,-0.6646071865791631,0.7306547642378536,-0.3411428087420759,2.366485113768688,-1.5752637859825265,-0.5104685889585765,-2.841237206033994,-1.1148285997946046,-0.6974178717742661,0.23621551036000146,-0.42944519040809226,-0.2736374224085745,-0.3908844934530167,-2.7598606416058686,-1.3336520045133176,2.2776589318945333,0.3844202872280771,-0.774294410055186,-1.1965907303182093,0.11251125124406111,2.2177595945255577,0.8309160804049813,0.8536277299649364,-1.4011374520464273,-0.9445831800833514,0.6481428068439693,0.4533694274524095,-0.5382461431439366,1.1590061555182878,-0.8479764287832624,-0.31935040955721467,-0.19547953400588342,-1.0372219094468047,-0.44583842206633706,2.398026609929629,0.9866018763303733
DPP TS + DPP-spike IN,SPL,0.0,PE8-1,13.5,2.0,10.0,3.0,-16.04736627,-0.22532696182908585,0.30454149389029417,-0.8161356383803385,2.9903888825369376,-1.8679141163305064,-0.4091133243006177,-2.8824121735511414,-3.223378907014837,-1.279528205398017,0.05456608516755714,-1.5158472910270366,-1.8907481777596373,0.2333052952111589,-3.457034448315059,-1.915220741255231,1.9204408658307617,-0.8976670265458047,-3.011052168868418,-1.84923760150869,0.18426615029291546,2.2941886117109624,0.16785953468999493,0.4356586712517641,-1.1022370879395516,-2.093175843112762,-0.04842957587383554,0.24232438859822736,-0.7483443843959025,1.0579030256625948,-0.8239199312559606,0.03832092041567126,-0.5071216513326221,-1.6094516779520172,-3.265413334869317,1.1974613013935287,1.1001840334082655
DPP TS + DPP-spike IN,SPL,0.0,PE8-2,13.2,2.0,10.0,4.0,-20.6068268,-0.9430639919378251,0.5584231086257824,0.3767947439929843,3.217046516180313,-0.5719862542563541,0.6045206542890489,-1.8576338201997886,-1.3000966575154445,0.04552590697992741,0.19544170572276293,-0.3054826724075225,-0.46625308845062696,-0.24684585709734427,-2.1781288087958846,-0.8293206114180612,0.8195359319851432,-0.8929575288912326,-1.4495194309930104,0.04969828823356225,0.3524161140309587,2.3082443239964787,-0.30502354425197675,0.07601695045962491,-0.6969283256411034,-0.9056818422084743,0.29075866420747637,0.7463708212316753,-1.1488340462364168,1.8849514779165544,-1.1494108084795753,0.12130746695747066,0.2875304162045507,-0.28514787768213123,-1.7762406892312386,0.5599265358398121,1.1754384548712666
DPP TS + DPP-spike IN,SPL,0.0,PE8-2,13.3,2.0,10.0,3.0,-15.63004847,-0.6417123567105011,0.7118115431094152,-0.009600942275455557,2.731657170250351,-1.050926687287605,0.7947186776438276,-0.7801794027516319,0.36239020192873,0.3648534139505121,0.05804362029267947,0.22884649488738829,0.9347461264216008,-0.010254575366009148,-1.7240229771570328,-1.363566298477759,0.5451892277817306,-0.5149145392408874,-1.8901539619843868,-0.3264153881946225,0.37062028330669794,2.231299556025893,0.3853720414058668,0.14547434964844025,-1.2690225543801035,-1.745711992590634,0.5048423678882629,1.0315781059448623,-0.4413240580023094,2.0944635614708793,-0.5804242456960232,0.3173968414376889,-0.21693027038856386,-1.0523946639385158,-2.6585566259160966,-0.3262310456203478,1.1690689309329265
DPP TS + DPP-spike IN,SPL,0.0,PE8-2,13.4,2.0,10.0,3.0,-16.08695652,-0.6298294467857024,0.9131706726477772,0.2479721240218792,2.215714409935667,-0.7935004511849744,0.05504769959983931,-2.223328221481305,-0.3586359907799667,-0.21531151222754186,0.1114741966858593,-0.044714832666406565,0.013102820969448712,-0.10880765005552182,-2.4777825957856243,-0.5020696820867995,0.38906150151479757,-0.1727758150281804,-0.9499391755178103,0.34450208967459334,0.21481485658162966,2.808243757612487,0.16059981429732012,1.3500457257978034,-1.2679533958588707,0.19543714222268269,0.581081276608315,1.0392776288013719,-0.7295434095414935,2.030792004047606,-1.0299047927471554,-0.13087496675412408,0.08376358779352604,-0.30355925544850104,0.5127243493389069,1.2608656600809094,0.9586843556256391
DPP TS + DPP-spike IN,SPL,0.0,PE8-2,13.5,2.0,10.0,3.0,-16.04736627,-0.1905492220356253,0.4870574023002175,-0.22702070561638338,2.8396181787039163,-1.0861507815329545,0.15640296425779793,-2.2645031889984524,-2.4671862980001986,-0.7974218458512929,-0.07017522850658499,-1.1311169332853508,-1.6040079343816143,0.5153821386086539,-3.174956402494815,-1.0836384188287131,0.031843435451026116,-1.4548631288020617,-3.1866969343310427,-0.3081447815158873,0.28656975563048404,2.8846727747978913,-0.5024567314176664,0.9320766670846309,-0.9690530317519949,-0.9531555208067273,-0.11549110610948993,0.82823258994719,-0.9396416507934594,1.929688874191913,-1.0058482952198537,0.2267963632187617,-0.22787852953321283,-0.8757890239537134,-2.3068505634640726,0.0603003515448093,1.0722665127035313
DPP TS + DPP-spike IN,SPL,0.0,PE8-3,13.2,2.0,10.0,4.0,-20.6068268,-1.2952716859281934,0.6141048098412928,0.5453133344429613,3.869730509689269,0.23271378141073915,1.5262540419347712,-1.5620694962431614,-0.2357886599064174,0.5973431327781821,0.17152062803098966,0.07951942866442578,0.49906053524143756,-0.7249240119957295,-1.7890576665534543,-0.2302890517316258,1.073415656635956,-0.4206243077016897,-1.3320528865156505,1.8671119368245612,0.2899967212340975,3.351601519250654,-0.5176588373524447,-0.34702037339374536,-0.8416713267780919,-1.0375582278246662,1.1915310844560703,1.0050088524954888,-1.0711643133443354,1.9385224880218683,-0.9432063143092041,-0.02143555830751664,0.019107285213931856,-1.0100340014477656,-2.467943112767487,2.0577389889280484,1.2230638886146772
DPP TS + DPP-spike IN,SPL,0.0,PE8-3,13.3,2.0,10.0,3.0,-15.63004847,-0.9939200507008694,0.7674932443249256,0.15891764817452125,3.384341163759307,-0.24622665162051177,1.7164520652895496,-0.4846150787950047,1.4266981995377572,0.9166706397487665,0.0341225426009064,0.6138485959593367,1.9000597501136651,-0.4883327302643944,-1.3349518349146026,-0.7645347387913234,0.7990689524325435,-0.042581318051344554,-1.7726874175070269,1.490998260396377,0.30820089050983673,3.274656751280068,0.1727367483053988,-0.2775629742049301,-1.4137655555170918,-1.8775883782068257,1.4056147881368566,1.2902161372086758,-0.3636543251102278,2.148034571576193,-0.3742197515256518,0.1746538161727016,-0.48535340137918276,-1.77728078770415,-3.3502590494523448,1.171581407467888,1.216694364676337
DPP TS + DPP-spike IN,SPL,0.0,PE8-3,13.4,2.0,10.0,3.0,-16.08695652,-0.9820371407760707,0.9688523738632875,0.4164907144718559,2.8683984034446226,0.01119958448211861,0.9767810872455612,-1.9277638975246774,0.7056720068290606,0.3365057135707127,0.08755311899408606,0.34028726840554174,0.9784164446615131,-0.586885804953907,-2.0887114535431945,0.09696187759963597,0.6429412261656106,0.29955740616136245,-0.8324726310404504,2.1619157382655927,0.15239546378476837,3.851600952866662,-0.05203547880314798,0.9270084019444331,-1.4126963969958592,0.06356075660649081,1.4818536968569087,1.2979156600651853,-0.651873676649412,2.08436301415292,-0.823700298576784,-0.27361799201911147,-0.18465954319709282,-1.0284453792141353,-0.1789780741973414,2.758678113169145,1.0063097893690496
DPP TS + DPP-spike IN,SPL,0.0,PE8-3,13.5,2.0,10.0,3.0,-16.04736627,-0.5427569160259934,0.5427391035157281,-0.05850211516640647,3.4923021722128724,-0.28145074586586133,1.07813635190352,-1.968938865041825,-1.4028783003911716,-0.24560462005303837,-0.09409630619835814,-0.7461148322134025,-0.6386943106895497,0.03730398371026856,-2.7858852602523854,-0.48460685914227775,0.28572316010183885,-0.982529907612519,-3.069230389853683,1.509268867075112,0.22415036283362277,3.9280299700520667,-0.7150920245181343,0.5090393432312608,-1.1137960328889833,-1.0850319064229192,0.7852813141391038,1.0868706212110033,-0.8619719179013781,1.983259884297227,-0.7996438010494821,0.0840533379537743,-0.49630166052383173,-1.600675147719348,-2.998552987000321,1.5581128046330452,1.119891946446942
DPP TS + DPP-spike IN,SPL,0.0,PE8-4,13.2,2.0,10.0,4.0,-20.6068268,-0.9979534346047171,0.475337622683786,0.4149986134453273,3.3547210007962125,-0.1553367306459376,1.015600967449696,-1.5752447796105091,-1.688949527192149,0.27622449107424446,0.25134841682313447,-0.16027211721014278,-0.37622597954427806,-0.4039639273596933,-1.9150645686459584,-0.6753140964102823,2.4575231977445746,-0.6735121140650239,-1.8001736080492217,0.254130555943489,0.6027913917079063,3.086933186275044,-0.2801655256147542,-0.35169497840025626,-0.26713609146954387,-1.3771572423735634,0.21775679792964966,1.006221384863789,-1.0753020219355292,2.2029556741077316,-0.986145859512549,0.2751335207496198,-0.3163774072540378,-0.6617351788110506,-1.9989214769378003,0.5644578069253993,1.3896691601938989
DPP TS + DPP-spike IN,SPL,0.0,PE8-4,13.3,2.0,10.0,3.0,-15.63004847,-0.6966017993773931,0.6287260571674188,0.02860292717688746,2.869331654866251,-0.6342771636771884,1.2057989908044746,-0.4977903621623525,-0.026462667747974535,0.5955519980448288,0.11395033139305129,0.37405705008476775,1.0247732353279495,-0.16737264562835816,-1.4609587370071064,-1.20955978346998,2.1831764935411617,-0.2954691244146787,-2.240808139040598,-0.12198312048469566,0.6209955609836456,3.009988418304458,0.4102300600430893,-0.28223757921144094,-0.8392303202085442,-2.217187392755723,0.43184050161043586,1.291428669576976,-0.3677920337014217,2.412467757662057,-0.4171592967289967,0.4712228952298381,-0.8208380938471522,-1.4289819650674351,-2.881237413622658,-0.3216997745347608,1.3832996362555585
DPP TS + DPP-spike IN,SPL,0.0,PE8-4,13.4,2.0,10.0,3.0,-16.08695652,-0.6847188894525943,0.8300851867057807,0.2861759934742219,2.353388894551567,-0.37685092757455807,0.4661280127604862,-1.9409391808920253,-0.7474888604566712,0.01538707186677499,0.1673809077862309,0.10049572253097298,0.10312992987579747,-0.2659257203178709,-2.2147183556356986,-0.34806316707902074,2.027048767274229,0.04666959979802835,-1.3005933525740216,0.5489343573845201,0.46519013425857725,3.5869326198910523,0.18545783293454246,0.9223337969379224,-0.8381611616873114,-0.27603825794240644,0.5080794103304881,1.2991281924334859,-0.6560113852406059,2.3487962002387834,-0.8666398437801289,0.022951087038024936,-0.5201442356650623,-0.6801465565774203,0.29004356163234507,1.2653969311664963,1.1729150609482712
DPP TS + DPP-spike IN,SPL,0.0,PE8-4,13.5,2.0,10.0,3.0,-16.04736627,-0.24543866470251732,0.40397191635822116,-0.18881683616404052,2.977292663319816,-0.669501257922538,0.567483277418445,-1.9821141484091727,-2.856039167676903,-0.5667232617569758,-0.014268517406213141,-0.9859063780879712,-1.5139808254752654,0.3582640683463048,-2.911892162344889,-0.9296319038209344,1.6698307012104574,-1.235417713975853,-3.537351111387254,-0.10371251380596035,0.5369450333074316,3.663361637076457,-0.47759871278044386,0.5043647382247499,-0.5392607975804355,-1.4246309209718166,-0.1884929723873166,1.0880831535793039,-0.8661096264925718,2.247693070383091,-0.842583346252827,0.38062241701091093,-0.8317863529918013,-1.2523763250826327,-2.5295313511706343,0.06483162263039624,1.2864972180261633
DPP TS + DPP-spike IN,SPL,0.0,PE8-5,13.2,2.0,10.0,4.0,-20.6068268,-1.084385975810384,0.4247752241440052,0.4980962743707436,3.6826697757153437,-0.35455988702869723,1.0438391331147234,-1.503241115232635,-1.4279314815658792,0.17167186814658472,0.2586437092226261,-0.2946124630375206,-0.030694094275160243,-0.41703795506963937,-2.1139478432239063,-0.6802199960210165,1.082935901860779,-0.7970926065661998,-2.081643200542161,-1.903073598344908,0.3189159243351081,1.1362868427737653,-0.34822868279596175,-0.5315374231333319,-0.8880299013543349,-1.2903268677288235,0.3909899815289841,0.32315920209380816,-0.6892257187999201,1.0985260500121554,-0.6468110512122561,0.11175408794560185,0.26837933714456763,0.1581293549142051,-2.316408858750435,0.7035384890633921,1.553102565007133
DPP TS + DPP-spike IN,SPL,0.0,PE8-5,13.3,2.0,10.0,3.0,-15.63004847,-0.7830343405830599,0.5781636586276382,0.11170058810230372,3.1972804297853816,-0.8335003200599481,1.2340371564695023,-0.4257866977844782,0.23455537787829522,0.4909993751171692,0.12124562379254267,0.23971670425739008,1.3703051205970675,-0.18044667333830428,-1.6598420115850543,-1.214465683080714,0.8085891976573661,-0.4190496169158547,-2.522277731533537,-2.2791872747730926,0.33712009361084744,1.0593420748031794,0.3421669028618818,-0.46208002394451664,-1.460124130093335,-2.1303570181109834,0.6050736852097706,0.6083664868069951,0.01828426943418719,1.3080381335664806,-0.0778244884287041,0.3078434624258201,-0.23608134944854708,-0.6091174313421793,-3.1987247954352926,-0.182619092396768,1.5467330410687927
