Treatment,Tissue,Target,Mouse_pre,Mouse_peak,live.cd4tconv,cd4.treg,treg.cd103,treg.ly6c,cd4tconv.cd103,cd4tconv.ly6c,cd4tconv.cd44,cd4tconv.tbethi,cd4tconv.tbetmid,cd4tconv.th2,cd4tconv.mpec,cd4tconv.slec,live.cd8,CD8.CD44hi,CD8.CD103,CD8.GrzmB,CD8.Tbethi.Ly6Chi,CD8.Tbethi.Ly6Clo,CD8.VacTet,CD8.Ly6C,CD8.VacTet.MFI,ILC1,ILC2,NK,Neutro,Macro,Mo0,mo0.CD11c,mo0.CD11cneg,DC,B.naive.FO,B.memory,B.plasma,B.GC,B.immature,NK.GrzmB
PBS,SPL,0.0,R1-4,A3,-0.3286323951001024,0.08344713755747361,0.5289710147760233,0.13351765183040828,0.4618468940878223,0.19813478801815185,-0.1254403260194171,-0.6868051291319969,0.5319904089099465,-0.3279405643157525,0.33839781731663526,-0.5020367598321105,0.29221440961523637,-0.12198182619296151,-0.9773101467236514,-0.5155038984304101,-0.14260847222411588,-0.29253636963990076,0.19282676748799982,-0.3788169718644044,0.09235006798225065,0.3432148187580669,0.646755625513693,-0.35547871281672166,0.22645216463021614,-0.45317206456605136,-0.4257567886915878,-0.8565866212348056,-0.25560907737940414,-1.1614707235366328,0.2022685882788791,0.536413197197102,-0.5379492873789801,0.8127364417485531,-0.8019874557620823,-0.6938867360589173
PBS,SPL,0.0,R1-4,A4,0.3230569374599995,0.30585074399291917,0.028988514871197985,-0.05726030412767915,0.1983983885549125,-0.06413823777478782,-0.11520814016120734,-0.3567940502617698,0.530172359974731,-0.3760553019559582,0.3808245205122502,-0.2905717053765694,0.600815548375221,-0.16289718469346062,-0.6408480600529296,-0.3109448952499338,-0.08677360445487912,0.0716968625626406,0.037098368596958364,-0.4953504387042919,0.10255416228719993,0.25512066787494087,0.5620505623385734,-0.46551886875702275,-0.12250191213506846,-0.3386511861896186,-0.3564617672816146,-0.8233817338829562,-0.2182360472174564,-1.3157235294931817,0.0017414053745544525,0.699523616722638,-0.1437749916781566,0.9213778853837901,-0.8225643087526017,-0.6547841196261258
PBS,SPL,0.0,R1-4,A5,-0.262393952552098,0.40406361157269904,-0.3264425493040971,-0.22280828901714975,0.23236035496800578,-0.539186064564766,-0.607031308789399,-0.8867820826562145,-0.2883654706967219,-0.2997722953311047,0.010070392428951375,-0.9090355729395764,-0.07017713245144779,-0.8184488862631294,-0.10604176691963171,-1.6181829625567805,-0.4813586032579192,-0.5244594661774921,-0.5613298736090162,-0.5432468200223612,0.1814066376694894,0.05811499167999324,0.5900634303252167,-1.003105198258483,0.1272033999082868,-0.5673846792545069,-0.7698279721281125,-0.5637993092729274,-0.5372138488228227,-1.064646143081052,-0.68603454150767,0.056624566263199984,-0.35148027234567986,0.44436943222838077,-0.39878312699939994,-0.7299023702194887
PBS,SPL,0.0,R1-5,A1,2.041276493430048,2.433855353764314,-3.5094149100213743,-1.940052787205102,-3.1838425690622723,-1.5252578752908272,-2.531918009486975,-1.9146773374281574,-1.040273369953693,-0.6787195916647321,-0.32506179485325465,-1.295282242424041,1.3292815440421486,-2.7164911987519536,0.43368865072180846,-2.018053336373175,-0.9992558169909058,-0.7263539197415118,-2.1743447875375126,-0.8636640986297559,0.07763164955697788,-0.06667947346938513,0.9122092224692124,-1.5632302477746818,-2.3175857791969445,-1.6797849032219219,0.2971481540299752,1.4675983110199444,-0.013293390770247167,0.6971823466656695,-2.2014078685380305,-0.7668522624696157,-0.7341029430942957,-0.06173513598819506,0.6645265819101376,-0.4332558533694251
PBS,SPL,0.0,R1-5,A2,2.4942389006955272,2.455359804549674,-3.801989494912013,-1.4117203511096106,-2.9356323742943076,-1.082215308266557,-1.3636920746743366,0.15164678659389474,-0.3544451176704948,-0.3564716644615275,0.1230411145842991,-0.11571289991409904,1.517714268567214,-1.3057482787731944,0.5148549999916495,-1.4719257069262885,-0.5648109247787241,-0.26971673824936265,-1.3091828531998544,-0.7251015011190071,0.12747591673625522,0.10657567193647942,0.6370972958434812,-1.3697453185862067,-2.8515475001823334,-1.4830878760572432,0.5258569749660064,1.339463354436422,0.19610906751352986,1.1567222906055186,-0.5987950156104161,-0.7743517538390001,-0.32614595037656297,0.053501962466535394,-0.14579876593160496,-0.4675503782549517
PBS,SPL,0.0,R1-5,A3,2.383827684151388,2.0039477312470937,-2.9393520161528905,-1.1533044178210152,-2.5015282909773857,-0.6884830611715452,-1.189090187331594,-0.3284182769692652,-0.18242347443832835,-0.44855885477735113,0.08771006915199975,-0.3920811342521941,1.7749469925089643,-1.0566892842497908,0.05247348721187392,-1.7228540392229221,-0.6020562225568956,-0.5523496263289962,-1.1988345918192096,-0.6236427580067512,0.0967365951477178,0.29265947645078183,0.9021302523620586,-0.8826195660835455,-2.2630772716080814,-1.5075332668374093,0.5285674075532975,1.16339367909297,0.1990290145086372,0.8709305669801375,-0.17380015831962475,-0.5141935794638706,-0.6675404078672333,0.34588803354741665,-0.4345646813153572,-0.4703683337407272
PBS,SPL,0.0,R1-5,A4,3.03551701671149,2.22635133768254,-3.4393345160577162,-1.3440823737791026,-2.764976796510296,-0.9507560869644851,-1.1788580014733843,0.0015928019009618453,-0.1842415233735441,-0.4966735924175569,0.13013677234761464,-0.18061607979665303,2.0835481312689486,-1.09760464275029,0.3889355738825958,-1.5182950360424459,-0.5462213547876589,-0.18811639412645492,-1.3545629907102512,-0.7401762248466386,0.106940689452667,0.20456532556765578,0.8174251891869388,-0.9926597220238467,-2.6120313483733657,-1.3930123884609764,0.5978624289632707,1.1965985664448193,0.23640204467058482,0.716677761023588,-0.3743273412239491,-0.3510831599383347,-0.27336611216640977,0.4545294771826536,-0.45514153430587645,-0.4312657173079358
PBS,SPL,0.0,R1-5,A5,2.4500661266993924,2.3245642052623197,-3.794765580233011,-1.5096303586685733,-2.7310148300972026,-1.4258039137544631,-1.670681170101576,-0.5283952304934829,-1.0027793540449974,-0.4203905857927036,-0.24061735573568413,-0.79907994735966,1.41255545044228,-1.7531563443199585,0.9237418670158937,-2.8255331033492923,-0.940806353590699,-0.7842727228665874,-1.9529912329162258,-0.788072606164708,0.18579316483495656,0.007559649372708142,0.8454380571735822,-1.5302460515253071,-2.3623260363300105,-1.621745881525865,0.18449622411677247,1.456180991054848,-0.08257575693478147,0.9677551474357179,-1.0621032881061734,-0.9939822103977728,-0.48107139283393296,-0.022478975972755735,-0.03136035255267467,-0.5063839679012984
DPP15.TS,SPL,1.0,R2-1,C1,-0.25491552848795457,0.05991954639744075,-0.0696781544324762,0.15495700317299363,-0.26225052891325884,-0.5215330194228118,-0.0014075046529945189,0.3346972825237162,0.17908561108756704,-0.032307903707429864,0.5787949388902344,-0.058198132824318245,-0.2209181715866377,0.00026026008013530573,0.17335234487167037,0.7190031495815842,0.26843898752539075,0.5689005125832927,-0.5021074859428353,-0.5666030623318619,-0.07995841310283965,0.09897516610583582,0.1498214287715484,-0.51029118307431,-1.0263646400378506,0.1574919912079198,-0.5740289104719242,-0.3784131765780615,-0.49157356637731836,-0.9073880182716894,-0.08667154967835886,-0.26406108110974874,-0.24058171275970647,0.13576258588018636,-0.680759418669327,-0.4167912029842165
DPP15.TS,SPL,1.0,R2-1,C2,-0.003906387580947614,0.14510949174522383,-0.030599660685194447,-0.029497133967818286,-0.6228935545933215,-0.6204594758800437,-0.17671000161181266,0.2717336860743056,0.35075074522179217,-0.006656158081447897,0.6362555187922259,-0.1056032489889044,-0.024172575056950828,-0.09008351884653414,0.5130872486837245,0.8556484563000235,0.27569166811247814,0.6464783037722707,-0.6525143536887104,-0.5856903417851391,-0.15215213476390735,0.06927179512840571,0.16436201880327075,-0.7093472029526611,-0.928744173826505,0.1705442171124545,-0.6614098538837351,-0.5248306219946864,-0.5779314268364423,-0.9714785370612748,-0.16849912407929035,-0.1002294473923106,-0.13491724536069416,0.2510335641486416,-0.3651205933686086,-0.537937187117508
