Vaccine dose,D1pv,D2pv,D3pv,D4pv,D5pv,D6pv,D7pv,D8pv,D9pv,D10pv,D11pv,D12pv,D13pv,D14pv,D15pv,D16pv,D17pv,D18pv,D19pv,D20pv,D21pv,D22pv,D23pv,D24pv,D25pv,D26pv,D27pv,D28pv,D29pv,D30pv,D31pv,D32pv,D33pv,D34pv,D35pv,D38pv,D39pv,D40pv,D41pv,D42pv,D45pv,D46pv,D47pv,D48pv,Target,Group,vector_VAC-H5/NP,vector_VAC-H5,vector_VAC-NP,vector_RAB-H5/NP,inoc_Intramuscular,inoc_Intranasal
100000.0,103.15789473684211,101.57894736842105,98.42105263157895,97.36842105263158,96.84210526315789,96.84210526315789,95.78947368421052,98.42105263157895,99.4736842105263,97.36842105263158,97.89473684210527,96.3157894736842,97.89473684210527,100.0,101.57894736842105,102.63157894736842,101.57894736842105,102.36842105263158,103.15789473684211,103.94736842105263,104.73684210526315,102.63157894736842,101.57894736842105,101.05263157894737,101.05263157894737,103.68421052631578,105.26315789473684,105.52631578947367,105.78947368421052,106.05263157894737,106.3157894736842,106.57894736842104,106.84210526315789,107.10526315789474,107.36842105263158,107.63157894736841,107.89473684210526,108.8157894736842,109.73684210526315,110.6578947368421,111.57894736842104,111.57894736842104,111.57894736842104,111.57894736842104,0,1_BALB/c_VAC-H5,0,1,0,0,0,1
100000.0,99.45054945054946,99.45054945054946,96.70329670329672,100.0,100.0,100.0,99.45054945054946,100.0,102.19780219780222,102.74725274725273,103.29670329670331,104.39560439560441,101.0989010989011,103.29670329670331,104.94505494505495,106.04395604395604,102.19780219780222,103.70879120879123,105.21978021978023,106.73076923076923,108.24175824175823,106.5934065934066,104.39560439560441,103.84615384615384,104.94505494505495,106.5934065934066,106.04395604395604,106.86813186813187,107.69230769230768,108.5164835164835,109.34065934065933,109.79853479853479,110.25641025641025,110.71428571428571,111.17216117216117,111.63003663003663,112.08791208791209,113.1868131868132,114.28571428571429,115.38461538461539,116.4835164835165,116.4835164835165,116.4835164835165,116.4835164835165,0,1_BALB/c_VAC-H5,0,1,0,0,0,1
100000.0,100.0,101.12994350282484,97.7401129943503,100.0,100.0,99.43502824858759,97.7401129943503,97.7401129943503,98.87005649717514,99.43502824858759,99.43502824858759,101.12994350282484,99.43502824858759,100.0,102.82485875706216,103.38983050847459,101.69491525423729,102.54237288135593,103.38983050847457,104.23728813559323,105.08474576271188,103.38983050847459,102.82485875706216,103.38983050847459,105.08474576271188,107.90960451977402,107.90960451977402,108.19209039548024,108.47457627118645,108.75706214689266,109.03954802259888,109.60451977401131,110.16949152542374,110.73446327683617,111.29943502824858,111.86440677966101,112.42937853107344,112.85310734463276,113.27683615819208,113.7005649717514,114.12429378531073,114.12429378531073,114.12429378531073,114.12429378531073,1,1_BALB/c_VAC-H5,0,1,0,0,0,1
100000.0,98.95287958115182,97.38219895287958,95.81151832460732,95.28795811518323,95.28795811518323,96.33507853403141,97.90575916230365,99.47643979057591,100.0,98.95287958115182,99.47643979057591,101.04712041884815,101.57068062827224,100.52356020942408,103.1413612565445,105.23560209424083,104.18848167539265,104.71204188481674,105.23560209424083,105.75916230366492,106.28272251308901,107.32984293193716,105.75916230366491,107.85340314136124,108.37696335078533,108.90052356020942,108.90052356020942,109.55497382198953,110.20942408376963,110.86387434554973,111.51832460732984,112.04188481675394,112.56544502617801,113.08900523560209,113.61256544502618,114.13612565445027,114.65968586387434,115.0523560209424,115.44502617801047,115.83769633507852,116.23036649214657,116.23036649214657,116.23036649214657,116.23036649214657,0,1_BALB/c_VAC-H5,0,1,0,0,0,1
100000.0,98.44559585492227,96.89119170984455,97.40932642487047,97.40932642487047,98.44559585492227,101.55440414507773,99.48186528497409,99.48186528497409,99.48186528497409,101.55440414507773,102.0725388601036,102.0725388601036,101.03626943005182,103.10880829015542,104.66321243523315,105.69948186528497,105.18134715025906,105.82901554404144,106.47668393782382,107.12435233160622,107.7720207253886,108.2901554404145,106.21761658031087,106.73575129533678,107.25388601036268,105.69948186528497,106.73575129533678,107.7720207253886,108.8082901554404,109.84455958549222,110.88082901554404,110.79447322970638,110.70811744386873,110.62176165803109,110.53540587219344,110.44905008635578,110.36269430051813,110.88082901554404,111.39896373056995,111.91709844559585,112.43523316062176,112.43523316062176,112.43523316062176,112.43523316062176,0,1_BALB/c_VAC-H5,0,1,0,0,0,1
1000000.0,101.61290322580643,101.0752688172043,99.46236559139784,100.0,99.46236559139784,98.38709677419355,99.46236559139784,99.46236559139784,101.0752688172043,100.53763440860214,102.15053763440861,102.68817204301075,104.30107526881717,103.2258064516129,103.76344086021506,106.4516129032258,106.4516129032258,107.12365591397848,107.79569892473117,108.46774193548386,109.13978494623655,106.98924731182795,106.98924731182795,109.13978494623655,110.21505376344085,109.13978494623655,109.13978494623655,109.00537634408602,108.87096774193547,108.73655913978493,108.6021505376344,109.05017921146953,109.49820788530465,109.94623655913978,110.3942652329749,110.84229390681003,111.29032258064515,111.96236559139784,112.63440860215053,113.30645161290322,113.9784946236559,113.9784946236559,113.9784946236559,113.9784946236559,1,1_BALB/c_VAC-H5,0,1,0,0,0,1
1000000.0,100.53475935828877,99.46524064171123,97.32620320855615,97.86096256684492,99.46524064171123,100.53475935828877,100.0,100.0,100.0,99.46524064171123,103.74331550802138,104.27807486631015,102.67379679144386,103.20855614973263,103.20855614973263,104.81283422459894,106.41711229946524,106.81818181818183,107.2192513368984,107.62032085561498,108.02139037433156,106.95187165775401,107.4866310160428,104.81283422459894,106.41711229946524,108.02139037433156,110.16042780748666,110.16042780748666,110.16042780748666,110.16042780748666,110.16042780748666,110.51693404634584,110.873440285205,111.22994652406419,111.58645276292337,111.94295900178254,112.29946524064172,113.63636363636365,114.97326203208557,116.31016042780749,117.64705882352942,117.64705882352942,117.64705882352942,117.64705882352942,1,1_BALB/c_VAC-H5,0,1,0,0,0,1
1000000.0,100.0,97.07317073170731,97.5609756097561,97.07317073170731,97.07317073170731,97.07317073170731,97.5609756097561,98.04878048780489,98.04878048780489,99.02439024390245,100.48780487804878,100.97560975609755,100.48780487804878,99.51219512195121,102.4390243902439,101.95121951219512,101.46341463414635,101.70731707317074,101.95121951219512,102.1951219512195,102.4390243902439,102.92682926829269,104.39024390243902,104.8780487804878,105.3658536585366,103.90243902439025,102.92682926829269,103.41463414634147,103.90243902439025,104.39024390243902,104.8780487804878,105.60975609756098,106.34146341463413,107.07317073170731,107.80487804878048,108.53658536585364,109.26829268292681,109.6341463414634,109.99999999999999,110.36585365853657,110.73170731707316,110.73170731707316,110.73170731707316,110.73170731707316,1,1_BALB/c_VAC-H5,0,1,0,0,0,1
1000000.0,98.42931937172774,98.95287958115182,97.38219895287958,95.81151832460732,97.38219895287958,98.42931937172774,98.95287958115182,96.8586387434555,97.38219895287958,95.81151832460732,98.42931937172774,100.0,101.04712041884815,100.52356020942408,100.0,100.52356020942408,100.52356020942408,101.17801047120417,101.83246073298429,102.4869109947644,103.1413612565445,102.61780104712042,103.66492146596858,102.09424083769633,103.66492146596858,103.1413612565445,104.71204188481676,105.23560209424083,105.75916230366491,106.282722513089,106.80628272251307,108.20244328097729,109.59860383944152,110.99476439790575,112.39092495636997,113.78708551483419,115.18324607329842,114.00523560209423,112.82722513089004,111.64921465968585,110.47120418848166,110.47120418848166,110.47120418848166,110.47120418848166,0,1_BALB/c_VAC-H5,0,1,0,0,0,1
1000000.0,100.0,99.46236559139784,96.77419354838709,97.84946236559139,97.84946236559139,98.92473118279568,98.92473118279568,98.38709677419355,98.92473118279568,99.46236559139784,101.61290322580643,103.2258064516129,103.2258064516129,101.61290322580643,101.61290322580643,103.2258064516129,102.68817204301075,103.36021505376344,104.03225806451613,104.70430107526882,105.3763440860215,105.91397849462365,106.98924731182795,109.13978494623655,110.75268817204301,110.21505376344085,111.8279569892473,111.29032258064515,110.75268817204301,110.21505376344085,109.6774193548387,110.30465949820788,110.93189964157705,111.55913978494623,112.1863799283154,112.81362007168457,113.44086021505375,115.99462365591397,118.54838709677418,121.1021505376344,123.65591397849462,123.65591397849462,123.65591397849462,123.65591397849462,1,1_BALB/c_VAC-H5,0,1,0,0,0,1
